player_id;fifa_version;name;age;height;weight;nationality_name;preferred_foot
267523;24.0;Marley Canales;25;163;58;United States;Right
267524;24.0;Ryanne Brown;24;173;64;United States;Right
267529;24.0;Marie-Yasmine Alidou d'Anjou;28;160;65;Canada;Right
267530;24.0;Esmee Brugts;19;165;58;Netherlands;Left
267531;24.0;Romée Leuchter;22;174;60;Netherlands;Right
267583;24.0;Lucy Parry;19;164;58;England;Right
267585;24.0;Hannah Silcock;18;176;59;England;Right
267644;24.0;Cindy Perrault;27;172;63;France;Right
267650;24.0;Enora Guillois;20;167;57;France;Left
267651;24.0;Maïwen Renard;20;173;62;France;Right
267652;24.0;Héloïse Mansuy;26;168;54;France;Right
267653;24.0;Margaux Le Mouël;21;168;61;France;Right
267654;24.0;Nina Richard;22;159;54;France;Right
267656;24.0;Laurie Teinturier;27;169;61;France;Right
267660;24.0;Aïssata Traoré;25;172;59;Mali;Right
267661;24.0;Sarah Cambot;30;166;60;France;Right
267662;24.0;Alison Peniguel;24;170;60;France;Right
267673;24.0;Mélissa Ferreira Gomes;29;167;60;Portugal;Right
267675;24.0;Jelena Karli?i?;20;170;59;Montenegro;Right
267677;24.0;Tainara de Souza da Silva;24;169;61;Brazil;Right
267884;24.0;Hillary Elizabeth Beall;24;180;67;United States;Right
267901;24.0;Amandine Herbert;20;173;63;France;Left
268000;24.0;Shana Chossenotte;18;172;60;France;Right
268012;24.0;Natalie Jacobs;25;173;64;United States;Right
268060;24.0;Magnaba Folquet;19;169;62;France;Right
268061;24.0;Océane Hurtré;19;167;64;France;Left
268136;24.0;Amber Brooks;32;168;68;United States;Right
268261;24.0;Airine Fontaine;18;168;61;France;Left
268262;24.0;Rosemonde Kouassi;21;164;54;Côte d'Ivoire;Right
268302;24.0;Ava Cook;22;180;65;United States;Left
268303;24.0;Deyna Cristina Castellanos Naujenis;24;170;63;Venezuela;Right
268305;24.0;Parker Goins;24;177;64;United States;Right
268348;24.0;Julia Nicole Lester;25;162;57;United States;Right
268451;24.0;Jill Janssens;19;164;58;Belgium;Right
268461;24.0;Sari Kees;22;174;65;Belgium;Right
268470;24.0;Lúcia Catarina Sousa Alves;25;157;55;Portugal;Right
268472;24.0;Ana Rute Santos Marques Rodrigues;25;170;64;Portugal;Right
268475;24.0;Lisa Fjeldstad Naalsund;28;169;61;Norway;Right
268478;24.0;Emilie Bragstad;21;188;75;Norway;Right
268486;24.0;Jenna Clark;21;178;66;Scotland;Right
268488;24.0;Samantha Kerr;24;168;61;Scotland;Right
268505;24.0;Tess Boade;24;162;65;United States;Right
268640;24.0;Laurie Cance;28;168;65;France;Right
268642;24.0;Marie-Morgane Sieber;20;180;66;France;Right
268647;24.0;Zoé Stiévenart;21;166;58;France;Right
268649;24.0;Alexandria Lamontagne;26;168;65;Canada;Right
268659;24.0;Solène Champagnac;24;166;59;France;Right
268691;24.0;Amanda Kowalski;25;175;65;United States;Right
268908;24.0;Megan Reid;23;173;67;United States;Right
268939;24.0;Bruna Vilamala Costa;21;165;59;Spain;Left
268940;24.0;Ana-Maria Crnogor?evi?;32;175;65;Switzerland;Right
268941;24.0;Jana Fernández Velasco;21;162;56;Spain;Right
268942;24.0;Catalina Tomas Coll Lluch;22;170;68;Spain;Right
268943;24.0;Gemma Font Oliveras;23;165;60;Spain;Right
268944;24.0;Ona Baradad Rius;19;165;54;Spain;Right
268945;24.0;María Pérez Rabaza;21;170;54;Spain;Right
268947;24.0;Martina Fernández Vila;18;168;58;Spain;Right
268948;24.0;María Molina Molero;23;173;64;Spain;Right
268949;24.0;Esther Laborde Cabanillas;19;160;52;Spain;Right
268988;24.0;Mariam Diakité;28;171;61;Côte d'Ivoire;Right
268989;24.0;Manon Heil;26;173;69;France;Right
268992;24.0;Caroline Møller Hansen;24;178;64;Denmark;Right
268993;24.0;Lucía María Rodríguez Herrero;24;164;60;Spain;Right
268994;24.0;Lorena Navarro Domínguez;22;151;51;Spain;Left
268995;24.0;Claudia Florentino Vivó;25;164;54;Spain;Right
268996;24.0;Carla Camacho Carrillo;18;179;59;Spain;Right
269123;24.0;Taylor Malham;24;178;65;United States;Right
269131;24.0;Sanni Franssi;28;174;65;Finland;Right
269145;24.0;Aleksandra Zaremba;22;165;58;Spain;Right
269202;24.0;Alice Pinguet;21;176;63;France;Right
269208;24.0;Deja Davis;28;173;69;United States;Right
269210;24.0;Elise Legrout;25;163;51;France;Right
269213;24.0;Romane Enguehard;23;163;54;France;Right
269214;24.0;Eva Sumo;29;169;59;France;Right
269218;24.0;Nadjma Ali Nadjim;28;161;57;France;Right
269236;24.0;Taylor Porter;25;172;56;United States;Right
269404;24.0;Salma Celeste Paralluelo Ayingono;19;174;58;Spain;Left
269655;24.0;Telma Ívarsdóttir;24;178;68;Iceland;Right
269657;24.0;Guðrún Arnardóttir;27;171;68;Iceland;Right
269659;24.0;Elísa Viðarsdóttir;32;167;57;Iceland;Right
269661;24.0;Ingibjörg Sigurðardóttir;25;167;62;Iceland;Right
269662;24.0;Amanda Jacobsen Andradóttir;19;172;58;Iceland;Right
269663;24.0;Selma Sól Magnúsdóttir;25;168;63;Iceland;Right
269665;24.0;Agla María Albertsdóttir;23;164;64;Iceland;Right
269666;24.0;Berglind Björg Þorvaldsdóttir;31;175;66;Iceland;Right
269668;24.0;Natasha Anasi-Erlingsson;31;168;58;Iceland;Right
269674;24.0;Juliet Cruz Navarrete;27;161;57;Argentina;Right
269675;24.0;Vanina Preininger;26;165;60;Argentina;Right
269676;24.0;Erica Lonigro;28;161;58;Argentina;Right
269677;24.0;Maricel Pereyra;21;160;55;Argentina;Right
269678;24.0;Daiana Falfán;22;165;60;Argentina;Right
269679;24.0;Romina Núñez;29;158;55;Argentina;Right
269680;24.0;Sophia Wais Braun;23;175;65;Argentina;Right
269681;24.0;Marianela Szymanowski;32;162;51;Argentina;Right
269733;24.0;Maddie Elwell;23;168;68;United States;Left
269767;24.0;Natalie Beckman;23;157;55;United States;Right
269805;24.0;Kinga Szemik;26;182;70;Poland;Right
269811;24.0;Anaële Le Moguédec;21;164;54;France;Right
269815;24.0;Claire Lelarge;30;170;62;France;Right
269817;24.0;Hillary Diaz;18;173;64;France;Right
269829;24.0;Madeline Roth;21;174;59;France;Right
269890;24.0;Thais Reiss de Araújo;23;173;61;Brazil;Left
269925;24.0;Anaïs Ribeyra;31;170;64;France;Right
269926;24.0;Julie Pian;22;168;60;France;Right
269943;24.0;Inès Marques;19;169;60;France;Right
269959;24.0;Justine Lerond;23;169;74;France;Right
269972;24.0;Lou Bogaert;19;166;58;France;Left
270049;24.0;Christy Gavory;25;156;48;France;Right
270079;24.0;Jenna Bike;25;167;59;United States;Right
270082;24.0;Marissa Sheva;26;160;57;Republic of Ireland;Right
270143;24.0;Maïssa Dufresne;19;169;61;France;Right
270145;24.0;Camélia Pruvost;27;165;60;France;Left
270147;24.0;Tiffany Douhou;19;170;62;France;Right
270170;24.0;Anne-Olivia Marlier;27;175;68;France;Right
270171;24.0;Laure-Anne Goubert;27;175;68;France;Right
270172;24.0;Solène Beziat;19;167;62;France;Left
270175;24.0;Marjolaine Jallet;27;164;54;France;Left
270178;24.0;Laurianne Brunot;27;170;56;France;Right
270179;24.0;Rachelle Lavaux;27;175;67;France;Right
270180;24.0;Magaly Raguin;27;172;59;France;Right
270187;24.0;Lesly Billoter;19;168;66;France;Right
270194;24.0;Phoebe Booktail;23;166;58;England;Right
270197;24.0;Bella Charchring;27;167;60;England;Left
270200;24.0;Penelope Darksand;23;172;68;England;Right
270329;24.0;Thea Bjelde;23;163;58;Norway;Right
270330;24.0;Anna Langås Jøsendal;22;170;62;Norway;Left
270333;24.0;Laura Muller;24;172;56;Algeria;Right
270407;24.0;Agnes Beever-Jones;19;173;65;England;Right
270468;24.0;Jessica Ziu;21;164;55;Republic of Ireland;Right
270525;24.0;Franziska Kett;18;171;61;Germany;Left
270526;24.0;Ma?gorzata Grec;23;182;73;Poland;Right
270558;24.0;Chloé N'Gazi;27;180;62;Algeria;Right
270606;24.0;Izzy Atkinson;21;166;58;Republic of Ireland;Left
270612;24.0;Silke Demeyere;31;158;48;Belgium;Left
270619;24.0;Salomé Elisor;26;174;62;France;Right
270664;24.0;Lucy Watson;19;167;59;England;Left
270830;24.0;Morgane Belkhiter;27;170;55;Algeria;Right
270890;24.0;Kaylan Marckese;25;180;69;United States;Right
270892;24.0;?? ??;24;160;53;Japan;Right
270895;24.0;Eva Kouache;23;163;53;France;Right
270904;24.0;Jessy Danielle Roux;23;169;58;France;Right
270966;24.0;Aude Bizet;17;175;68;France;Right
270967;24.0;Marion Haelewyn;18;172;66;France;Right
271007;24.0;Jacintha Weimar;25;179;68;Netherlands;Right
271040;24.0;Jaedyn Shaw;18;165;58;United States;Right
271044;24.0;Satara Murray;30;173;59;Jamaica;Right
271054;24.0;Ye Eun Park;26;164;58;Korea Republic;Right
271107;24.0;Kenzie Weir;19;175;60;Scotland;Right
271165;24.0;Meriame Terchoun;27;162;54;Switzerland;Right
271174;24.0;Fiona Liaigre;18;162;56;France;Right
271259;24.0;Inès Konan;21;165;51;Côte d'Ivoire;Right
271283;24.0;Bénédicte Simon;26;164;59;France;Right
271347;24.0;Katrine Veje;32;174;61;Denmark;Left
271404;24.0;Dilara Acikgöz;19;163;57;Germany;Left
271405;24.0;Ilayda Acikgöz;19;163;57;Germany;Right
271406;24.0;Jonna Brengel;18;164;58;Germany;Right
271443;24.0;Emma Ramírez Gorgoso;21;167;63;Spain;Right
271444;24.0;Nuria Rábano Blanco;24;165;57;Spain;Left
271446;24.0;Victoria López Serrano Felix;16;161;54;Spain;Right
271564;24.0;Luna Nørgaard Gevitz;29;174;65;Denmark;Right
271568;24.0;Jelena ?ankovi?;27;162;57;Serbia;Left
271597;24.0;Lou Autin;17;167;58;France;Right
271598;24.0;Maëlle Seguin;18;168;60;France;Right
271599;24.0;Marie Dehri;20;170;60;France;Right
271600;24.0;Serena Pinto de Queirós;18;163;58;Portugal;Right
271728;24.0;Elise Isolde Stenevik;23;176;66;Norway;Left
271739;24.0;? ???;25;157;54;Japan;Right
271742;24.0;Giovana Queiroz Costa;20;167;60;Brazil;Right
271784;24.0;Hanna Németh;24;180;70;Hungary;Right
271786;24.0;Hannah Etzold;18;172;63;Germany;Right
271787;24.0;Melina Kunkel;17;165;57;Germany;Right
271788;24.0;Martyna Wiankowska;26;170;62;Poland;Right
271796;24.0;Jil Frehse;19;173;63;Germany;Right
271809;24.0;Rikke Madsen;25;168;59;Denmark;Right
271819;24.0;Paula Flach;20;163;56;Germany;Left
271828;24.0;Alexandra Emmerling;23;169;60;Germany;Right
271830;24.0;Anne Moll;18;171;58;Germany;Right
271837;24.0;Vanessa Fürst;21;163;58;Germany;Right
271838;24.0;Chiara Bouziane;26;168;60;Germany;Right
271839;24.0;Selina Vobian;20;167;59;Germany;Right
271841;24.0;Jasmin Pal;26;174;65;Austria;Right
271842;24.0;Sandra Walbeck;18;167;57;Germany;Left
271844;24.0;Andrea Gavri?;21;168;58;Bosnia and Herzegovina;Left
271845;24.0;Alena Bienz;20;167;61;Switzerland;Right
271846;24.0;Lilith Schmidt;17;160;55;Germany;Right
271848;24.0;Lena Dahms;16;173;60;Germany;Right
271849;24.0;Chelsea Ferguson;18;167;60;England;Right
271860;24.0;Ena Mahmutovic;19;177;65;Germany;Right
271861;24.0;Sarah Freutel;30;172;63;Germany;Right
271862;24.0;Emilie Henriksen;26;168;63;Denmark;Right
271864;24.0;Antonia-Johanna Halverkamps;22;169;63;Germany;Right
271865;24.0;Miray Cin;21;168;62;Turkey;Right
271866;24.0;Alexandria Loy Hess;26;177;65;United States;Right
271867;24.0;Yvonne Zielinski;33;167;60;Germany;Right
271868;24.0;Meret Günster;20;169;62;Germany;Right
271870;24.0;Kaitlyn Parcell;25;165;59;United States;Right
271888;24.0;Nina Ngueleu;18;172;76;Cameroon;Right
271890;24.0;Monique Ngock;18;166;54;Cameroon;Right
271893;24.0;Bruna Santos Nhaia;21;157;61;Brazil;Right
271898;24.0;Clara Wibaut;18;172;60;France;Right
271907;24.0;Mia Eickmann;20;163;62;Germany;Right
271942;24.0;Ane Azkona Fuente;24;164;56;Spain;Right
271943;24.0;Enith Salón Marcuello;21;167;59;Spain;Right
271944;24.0;María Méndez Fernández;22;170;60;Spain;Right
271945;24.0;Oihane Hernández Zurbano;23;165;59;Spain;Right
271952;24.0;Laura Vogt;22;161;57;Germany;Right
271959;24.0;Irene Miguélez Martínez;18;170;62;Spain;Right
271960;24.0;Paola Soldevila;26;166;52;Spain;Right
271967;24.0;Gina Ebels;18;167;59;Germany;Right
272001;24.0;Mayra Ramírez;24;178;74;Colombia;Right
272003;24.0;Julia Aguado Férnandez;23;170;61;Spain;Right
272004;24.0;Érika González Lombídez;18;170;61;Spain;Right
272005;24.0;Nataša Andonova;29;169;60;North Macedonia;Left
272007;24.0;Paula Fernández Jiménez;24;167;62;Spain;Right
272008;24.0;Leire Baños Indakoetxea;26;166;62;Spain;Right
272009;24.0;Antônia da Costa Silva;29;168;64;Brazil;Right
272010;24.0;Viola Calligaris;27;167;58;Switzerland;Right
272011;24.0;Paula Tomás Serer;21;170;60;Spain;Right
272012;24.0;Silvia Lloris Nicolás;19;168;55;Spain;Right
272013;24.0;Nuria Mendoza Miralles;27;170;66;Spain;Right
272015;24.0;Estela Carbonell Muñoz;18;168;60;Spain;Right
272017;24.0;Ainhoa Estévez Bascuñán;19;168;58;Spain;Right
272018;24.0;Núria Escoms García;16;165;53;Spain;Right
272019;24.0;María Gabaldón Romero;19;168;55;Spain;Right
272020;24.0;Andrea Tarazona Brisa;19;165;60;Spain;Right
272021;24.0;María López Valenzuela;20;174;79;Spain;Right
272022;24.0;Andreea P?r?lu??;28;172;63;Romania;Right
272023;24.0;Ángela Moral Ferrer;21;170;60;Spain;Right
272024;24.0;Carmen Álvarez Sánchez;20;177;55;Spain;Right
272025;24.0;Violeta García Quiles;23;165;59;Spain;Left
272029;24.0;Natalia Montilla Martínez;24;169;60;Spain;Right
272031;24.0;Noelia Salazar Franquis;24;169;59;Spain;Right
272032;24.0;Maria De Los Ángeles;26;165;60;Spain;Right
272034;24.0;María Valle López;18;170;55;Spain;Right
272035;24.0;Nuria Ligero Ferández;31;151;50;Spain;Right
272037;24.0;Dorine Nina Chuigoué;34;170;60;Cameroon;Left
272038;24.0;Paula Perea Ramírez;27;157;52;Spain;Left
272040;24.0;Jennifer López Velázquez;18;167;57;Spain;Right
272042;24.0;Malena Mieres García;23;170;60;Spain;Left
272043;24.0;Catalina Pérez;28;171;62;Colombia;Right
272044;24.0;Lidia Sánchez González;18;170;62;Spain;Right
272045;24.0;Alba María Herrera Galvez;21;165;58;Spain;Right
272046;24.0;Jessica Martínez;24;160;59;Paraguay;Right
272047;24.0;Ana Franco De La Vega;24;171;56;Spain;Right
272048;24.0;Arola Aparicio Vázquez;25;169;58;Spain;Right
272049;24.0;Ornella Vignola;18;161;51;Spain;Right
272050;24.0;Cristina Martín-Prieto;30;173;74;Spain;Right
272051;24.0;Toni Payne;28;161;55;Nigeria;Right
272053;24.0;Rosa Otermín Abella;22;167;57;Spain;Right
272054;24.0;Klára Cahynová;29;178;66;Czech Republic;Right
272055;24.0;Eva Llamas Hernández;31;170;58;Spain;Right
272056;24.0;Inma Gabarro Romero;20;166;57;Spain;Right
272059;24.0;Teresa Mérida Cañete;20;169;59;Spain;Right
272060;24.0;Nazareth Martin Vázquez;19;178;65;Spain;Right
272061;24.0;Paola Ulloa Jiménez;26;164;60;Spain;Right
272064;24.0;Itziar Pinillos Moreno;22;164;54;Spain;Right
272065;24.0;Estela Férnandez Pablos;32;169;62;Spain;Right
272067;24.0;Laura Domínguez Rojo;25;159;49;Spain;Left
272071;24.0;Cristina Librán Quiroga;17;165;54;Spain;Right
272072;24.0;Alba Ruiz Soto;21;165;55;Spain;Right
272073;24.0;Lucía Pardo Méndez;23;170;55;Spain;Right
272076;24.0;Racheal Kundananji;23;175;65;Zambia;Right
272077;24.0;Marina Rivas Jaén;17;160;52;Spain;Right
272078;24.0;Grace Chanda;26;160;55;Zambia;Right
272079;24.0;Aida Esteve Quintero;22;170;59;Spain;Left
272081;24.0;Ana González Rosa;28;160;61;Spain;Right
272082;24.0;Sandra Villafañe Serrada;17;169;54;Spain;Right
272083;24.0;Ruth Álvarez Bela;23;172;58;Spain;Left
272084;24.0;Lauren Eduarda Leal Costa;20;178;65;Brazil;Right
272085;24.0;Berta Pujadas Boix;23;172;66;Spain;Left
272086;24.0;Beatriz Beltrán Sanz;25;160;52;Spain;Left
272087;24.0;Paula Sancho González;25;161;54;Spain;Left
272089;24.0;Kerlly Real;24;164;58;Ecuador;Right
272090;24.0;María Jiménez Gutiérrez;22;169;59;Spain;Right
272093;24.0;Liced Serna;21;170;59;Colombia;Right
272094;24.0;Fiamma Benítez Ianuzzi;18;168;58;Spain;Right
272097;24.0;Ainhoa Alguacil Amores;17;170;58;Spain;Right
272098;24.0;Asun Martínez Salinas;21;158;54;Spain;Left
272099;24.0;Macarena Portales Nieto;24;162;54;Spain;Right
272100;24.0;Ivonne Chacón;25;179;55;Colombia;Right
272101;24.0;Ana Marcos Moral;22;169;58;Spain;Right
272105;24.0;Elena Gil Garrido;19;169;57;Spain;Left
272106;24.0;Marta Constantino;17;165;55;Spain;Right
272107;24.0;Emma Tovar;19;170;59;United States;Right
272108;24.0;Paula Vizoso Prieto;23;170;55;Spain;Right
272109;24.0;Xènia Pérez Almiñana;21;171;56;Spain;Right
272110;24.0;Andrea Medina Martin;19;165;52;Spain;Left
272111;24.0;Sonia Garcia Majarin;20;170;59;Spain;Left
272112;24.0;Carmen Menayo Montero;25;170;62;Spain;Left
272113;24.0;Cinta Del Mar Rodríguez Costa;23;178;67;Spain;Right
272114;24.0;Hanna Lundkvist;20;167;62;Sweden;Right
272115;24.0;Leicy Santos;27;160;61;Colombia;Right
272116;24.0;Lucía Moral Ruiz;19;169;59;Spain;Right
272117;24.0;Amaia Peña De Las Heras;24;176;67;Spain;Right
272119;24.0;Naia Landaluze Marquínez;22;170;57;Spain;Right
272120;24.0;Garazi Murua Astor;28;167;62;Spain;Right
272121;24.0;Naroa Uriarte Urazurrutia;22;168;63;Spain;Right
272123;24.0;Nerea Nevado Gómez;22;160;55;Spain;Left
272124;24.0;Bibiane Schulze Solano;24;174;62;Spain;Right
272125;24.0;Ane Elexpuru Añorga;20;160;55;Spain;Right
272126;24.0;Amaia Martínez De la Peña;19;167;58;Spain;Right
272127;24.0;Maite Zubieta Aranbarri;19;173;57;Spain;Right
272128;24.0;Marta Unzué Urdaniz;34;170;59;Spain;Right
272129;24.0;Irene Oguiza Martínez;23;170;60;Spain;Right
272130;24.0;Itxaso Uriarte Santamaria;31;168;58;Spain;Right
272131;24.0;Mariana Cerro Galán;23;170;59;Spain;Right
272133;24.0;Yulema Corres Somovilla;31;170;68;Spain;Right
272135;24.0;Clara Pinedo Castresana;19;165;57;Spain;Right
272136;24.0;Paula Arana Montes;21;172;60;Spain;Right
272137;24.0;Sara Ortega Ruiz;18;168;57;Spain;Right
272138;24.0;Jone Amezaga Martínez;18;169;57;Spain;Right
272140;24.0;Cristina Cubedo Pitarch;23;177;79;Spain;Right
272141;24.0;Yenifer Giménez;27;170;59;Venezuela;Right
272142;24.0;María Cienfuegos Baragaño;22;160;53;Spain;Right
272145;24.0;Sheila Guijarro Gómez;26;171;68;Spain;Right
272146;24.0;Fatoumata Kanteh i Cham;25;168;60;Spain;Left
272147;24.0;Claudia Iglesias de la Cruz;19;164;59;Spain;Left
272148;24.0;María Llompart Pons;22;161;55;Spain;Right
272149;24.0;Carmen Carbonell Gil;23;165;57;Spain;Right
272150;24.0;Nerea Pérez Machado;29;163;52;Spain;Right
272151;24.0;Teresa Morató Armengol;25;162;57;Andorra;Right
272152;24.0;Lucía Gómez García;26;156;60;Spain;Right
272153;24.0;Ainoa Campo Franco;27;162;57;Spain;Right
272154;24.0;Rocío García Fernández;21;170;60;Spain;Right
272157;24.0;Vera Rico Trilles;19;165;58;Spain;Right
272159;24.0;Irina Priscilla Uribe García;24;170;60;Spain;Right
272161;24.0;Alejandra Serrano Cortés;22;159;56;Spain;Right
272162;24.0;Pilar Garrote Camuñez;26;158;58;Spain;Right
272163;24.0;Elena Julve Pérez;22;154;45;Spain;Right
272164;24.0;Laura Martínez González;24;172;59;Spain;Right
272167;24.0;Yasmin Mrabet;23;174;62;Morocco;Right
272168;24.0;Núria Garrote Camuñez;26;160;60;Spain;Left
272170;24.0;Berta Bou Salas;24;167;55;Spain;Right
272171;24.0;Nerea Gantxegui Moso;28;170;58;Spain;Right
272172;24.0;Esther Martin-Pozuelo;24;160;55;Spain;Left
272174;24.0;Júlia Mora Tobías;25;168;55;Spain;Right
272175;24.0;Maria Pi Francés;26;179;59;Spain;Right
272177;24.0;Laia García Dalmases;22;170;60;Spain;Right
272180;24.0;Raquel Morcillo Aparicio;24;167;59;Spain;Left
272183;24.0;Marina Martí Serna;26;161;55;Spain;Right
272185;24.0;Daniela Arques Lázaro;17;169;55;Spain;Right
272187;24.0;Zaira Flores Nogueras;29;165;58;Spain;Left
272188;24.0;Lucia Martínez González;21;170;59;Spain;Right
272194;24.0;Nerea Vicente Fernández;21;161;59;Spain;Left
272199;24.0;Mirari Uria Gabilondo;20;169;59;Spain;Right
272200;24.0;Cecilia Marcos Nabal;21;165;55;Spain;Right
272201;24.0;Gabriela García;26;185;68;Venezuela;Right
272202;24.0;Iris Arnaiz Gil;29;168;60;Spain;Right
272203;24.0;Maddi Torre Larrañaga;27;172;61;Spain;Left
272204;24.0;Allegra Poljak;24;162;56;Serbia;Right
272205;24.0;Izarne Sarasola Beain;21;158;60;Spain;Left
272206;24.0;Ana Tejada Jiménez;21;173;69;Spain;Right
272207;24.0;Alejandra Bernabé de Santiago;21;161;59;Spain;Left
272208;24.0;Manuela Vanegas;22;167;68;Colombia;Right
272210;24.0;Ane Etxezarreta Ayerbe;27;166;64;Spain;Right
272211;24.0;Olatz Santana Arnaldo;26;165;57;Spain;Right
272212;24.0;Adriana Nanclares Romero;21;170;52;Spain;Right
272213;24.0;Elene Lete Para;21;173;66;Spain;Right
272214;24.0;Koko Ange N'Guessan;32;153;45;Côte d'Ivoire;Right
272215;24.0;Vero Herrera;23;163;66;Venezuela;Right
272217;24.0;Gift Monday;21;168;60;Nigeria;Right
272221;24.0;Gisela Robledo;20;158;55;Colombia;Left
272224;24.0;Natalia Ramos Álvarez;24;171;63;Spain;Right
272225;24.0;Paola Hernández Díaz;20;163;57;Spain;Right
272226;24.0;Claire Falknor;30;163;66;United States;Right
272227;24.0;Sara López Suárez;21;169;59;Spain;Right
272228;24.0;Raquel Peña Rodríguez;34;159;55;Spain;Left
272229;24.0;María Estella Del Valle;29;170;63;Spain;Right
272231;24.0;Andrea Marrero Avero;26;169;60;Spain;Right
272232;24.0;Patricia Gavira Collado;34;171;68;Spain;Right
272234;24.0;Claudia Roldán Blanco;26;152;45;Spain;Right
272235;24.0;Noelia Ramos Álvarez;24;168;60;Spain;Right
272236;24.0;Nayluisa Cáceres;23;172;56;Venezuela;Right
272238;24.0;Patrícia Hmírová;29;163;53;Slovakia;Right
272241;24.0;Bárbara López Gorrado;17;163;62;Spain;Right
272244;24.0;Raiderlín Carrasco;20;159;62;Venezuela;Right
272245;24.0;María Ruiz Gámez;22;165;58;Spain;Right
272246;24.0;Sandra Castelló Oliver;29;171;58;Spain;Right
272247;24.0;Sofia Hagman;26;176;70;Sweden;Left
272250;24.0;Paula Romero Chaparro;25;157;48;Spain;Right
272251;24.0;Patricia Ojeda Ramírez;32;166;55;Spain;Right
272253;24.0;Ana Carolina Dias De Almeida;32;172;65;Brazil;Right
272254;24.0;Laia Ballesté Sciora;24;172;60;Spain;Right
272255;24.0;Chelsea Louise Ashurst;33;167;59;England;Right
272257;24.0;Elba Vergés Prats;27;170;58;Spain;Right
272259;24.0;Carla Armengol Joaniquet;25;164;53;Spain;Right
272262;24.0;Marta San Adrián Rocandio;23;173;59;Spain;Right
272265;24.0;Gema Soliveres Cholbi;22;169;55;Spain;Right
272269;24.0;Garazi Fácila Giralte;23;170;60;Spain;Left
272270;24.0;?? ??;23;165;54;Japan;Right
272271;24.0;Patricia Larqué Juste;31;164;67;Spain;Right
272274;24.0;Lydia Andrade;24;167;62;Switzerland;Right
272276;24.0;Kara Bathmann;20;165;58;Germany;Right
272285;24.0;Lisa Josten;30;160;53;Germany;Left
272287;24.0;Anna Margraf;22;174;60;Germany;Left
272331;24.0;Oluwatosin Demehin;21;174;63;Nigeria;Right
272332;24.0;Adenike Rofiat Imuran;19;165;61;Nigeria;Left
272337;24.0;Julia Hickelsberger;23;171;61;Austria;Right
272338;24.0;Natasha Kowalski;20;170;63;Germany;Right
272339;24.0;Maria Edwards;20;164;55;England;Right
272340;24.0;Ramona Maier;27;166;59;Germany;Right
272341;24.0;Annalena Rieke;24;172;63;Germany;Right
272342;24.0;Rebecca Adamczyk;18;179;66;Germany;Right
272400;24.0;Elena De Toro Aldaria;26;169;70;Spain;Right
272405;24.0;María Hernández Blazquez;23;169;58;Spain;Right
272406;24.0;Mar Imbergamo Guash;20;169;57;Spain;Right
272482;24.0;Julia Landenberger;19;175;62;Germany;Right
272506;24.0;Wassilah Pacaud;17;172;61;France;Right
272522;24.0;Nicolette Andrea Hernandez;24;171;69;Mexico;Left
272523;24.0;María Natalia Mauleon Piñón;21;153;50;Mexico;Right
272524;24.0;Scarlett Nefer Camberos Becerra;22;168;62;Mexico;Right
272534;24.0;Lysianne Proulx;24;170;64;Canada;Right
272541;24.0;Lulu Jarvis;19;165;57;England;Right
272607;24.0;Manssita Traoré;19;163;57;France;Right
272626;24.0;Sara Tamarit Verdeguer;17;169;59;Spain;Right
272657;24.0;Lisann Kaut;22;173;61;Germany;Right
272665;24.0;Alba Caño Isant;19;169;57;Spain;Right
272697;24.0;Yerliane Moreno;22;161;52;Venezuela;Right
272700;24.0;Elli Pikkujämsä;23;172;68;Finland;Right
272826;24.0;Ariadina Alves Borges;23;165;60;Brazil;Right
272937;24.0;Dejana Stefanovi?;25;171;66;Serbia;Right
272993;24.0;Mathilde Kack;23;169;72;France;Right
272994;24.0;Amanda Haught;24;175;61;United States;Right
273010;24.0;Kathrine Møller Kühl;19;172;60;Denmark;Right
273032;24.0;Aldrith Quintero;21;168;60;Panama;Right
273050;24.0;Sofie Lundgaard;21;172;63;Denmark;Right
273053;24.0;Priscila Chinchilla;21;159;56;Costa Rica;Right
273099;24.0;Amalie Vangsgaard;26;182;57;Denmark;Right
273142;24.0;Antonia Canales;20;174;62;Chile;Right
273153;24.0;Linda Lizeth Caicedo Alegria;18;162;53;Colombia;Right
273168;24.0;Stine Ballisager;29;175;62;Denmark;Right
273169;24.0;Sofie Bredgaard;21;164;62;Denmark;Left
273174;24.0;Isabella Obaze;20;179;63;Denmark;Right
273177;24.0;Olivia Holdt;22;172;62;Denmark;Right
273179;24.0;Mille Gejl Jensen;23;171;62;Denmark;Right
273205;24.0;Chasity Grant;22;167;63;Netherlands;Right
273209;24.0;Arna Sif Ásgrimsdóttir;30;178;70;Iceland;Right
273210;24.0;Berglind Rós Ágústsdóttir;27;175;61;Iceland;Right
273211;24.0;Hlín Eiríksdóttir;23;167;58;Iceland;Right
273215;24.0;Diljá Ýr Zomers;21;177;62;Iceland;Right
273224;24.0;Alika Keene;29;175;64;Jamaica;Right
273227;24.0;?? ??;23;160;53;Japan;Right
273262;24.0;Regina Otu;26;175;62;Nigeria;Right
273265;24.0;Christy Ucheibe;22;173;64;Nigeria;Right
273269;24.0;Amanda Mbadi;24;165;56;Nigeria;Right
273270;24.0;Nicole Payne;22;163;62;Nigeria;Right
